date,PHU,ageGrp,population,doses
2021-08-05,LEEDS GRENVILLE AND LANARK DISTRICT,12-17yrs,10477,367
2021-08-05,MIDDLESEX-LONDON,12-17yrs,31735,561
2021-08-05,NIAGARA REGION,12-17yrs,28353,201
2021-08-05,NORTH BAY PARRY SOUND DISTRICT,12-17yrs,7244,26
2021-08-05,NORTHWESTERN,12-17yrs,6670,143
2021-08-05,PEEL REGION,12-17yrs,118974,856
2021-08-05,PETERBOROUGH COUNTY-CITY,12-17yrs,8041,89
2021-08-05,PORCUPINE,12-17yrs,5754,55
2021-08-05,RENFREW COUNTY AND DISTRICT,12-17yrs,6329,60
2021-08-05,SIMCOE MUSKOKA DISTRICT,12-17yrs,37614,536
2021-08-05,SOUTHWESTERN,12-17yrs,15337,318
2021-08-05,SUDBURY AND DISTRICT,12-17yrs,11889,75
2021-08-05,THUNDER BAY DISTRICT,12-17yrs,9043,86
2021-08-05,TIMISKAMING,12-17yrs,1897,63
2021-08-05,TORONTO,12-17yrs,162546,1178
2021-08-05,WATERLOO REGION,12-17yrs,40049,633
2021-08-05,WELLINGTON-DUFFERIN-GUELPH,12-17yrs,21168,220
2021-08-05,WINDSOR-ESSEX COUNTY,12-17yrs,29770,279
2021-08-05,YORK REGION,12-17yrs,89973,707
2021-08-05,ALGOMA DISTRICT,18-29yrs,15509,53
2021-08-05,BRANT COUNTY,18-29yrs,24059,198
2021-08-05,CHATHAM-KENT,18-29yrs,14984,21
2021-08-05,CITY OF HAMILTON,18-29yrs,100237,507
2021-08-05,CITY OF OTTAWA,18-29yrs,186587,307
2021-08-05,DURHAM REGION,18-29yrs,114063,671
2021-08-05,EASTERN ONTARIO,18-29yrs,27830,392
2021-08-05,GREY BRUCE,18-29yrs,22126,122
2021-08-05,HALDIMAND-NORFOLK,18-29yrs,15900,144
2021-08-05,HALIBURTON KAWARTHA PINE RIDGE,18-29yrs,22520,144
2021-08-05,HALTON REGION,18-29yrs,95648,785
2021-08-05,HASTINGS & PRINCE EDWARD COUNTIES,18-29yrs,22375,174
2021-08-05,HURON PERTH,18-29yrs,20393,157
2021-08-05,KINGSTON FRONTENAC LENNOX & ADDINGTON,18-29yrs,34068,186
2021-08-05,LAMBTON COUNTY,18-29yrs,18558,170
2021-08-05,LEEDS GRENVILLE AND LANARK DISTRICT,18-29yrs,21695,319
2021-08-05,MIDDLESEX-LONDON,18-29yrs,88180,626
2021-08-05,NIAGARA REGION,18-29yrs,70592,338
2021-08-05,NORTH BAY PARRY SOUND DISTRICT,18-29yrs,17552,56
2021-08-05,NORTHWESTERN,18-29yrs,13990,87
2021-08-05,PEEL REGION,18-29yrs,278974,1520
2021-08-05,PETERBOROUGH COUNTY-CITY,18-29yrs,21688,126
2021-08-05,PORCUPINE,18-29yrs,12232,60
2021-08-05,RENFREW COUNTY AND DISTRICT,18-29yrs,14861,93
2021-08-05,SIMCOE MUSKOKA DISTRICT,18-29yrs,87904,870
2021-08-05,SOUTHWESTERN,18-29yrs,30393,221
2021-08-05,SUDBURY AND DISTRICT,18-29yrs,29436,201
2021-08-05,THUNDER BAY DISTRICT,18-29yrs,22251,94
2021-08-05,TIMISKAMING,18-29yrs,4360,66
2021-08-05,TORONTO,18-29yrs,585930,2287
2021-08-05,WATERLOO REGION,18-29yrs,99244,855
2021-08-05,WELLINGTON-DUFFERIN-GUELPH,18-29yrs,50230,360
2021-08-05,WINDSOR-ESSEX COUNTY,18-29yrs,72405,404
2021-08-05,YORK REGION,18-29yrs,198762,683
2021-08-05,ALGOMA DISTRICT,30-39yrs,12062,51
2021-08-05,BRANT COUNTY,30-39yrs,19698,157
2021-08-05,CHATHAM-KENT,30-39yrs,11594,26
2021-08-05,CITY OF HAMILTON,30-39yrs,84056,387
2021-08-05,CITY OF OTTAWA,30-39yrs,158259,295
2021-08-05,DURHAM REGION,30-39yrs,93632,549
2021-08-05,EASTERN ONTARIO,30-39yrs,21920,340
2021-08-05,GREY BRUCE,30-39yrs,17931,98
2021-08-05,HALDIMAND-NORFOLK,30-39yrs,11852,94
2021-08-05,HALIBURTON KAWARTHA PINE RIDGE,30-39yrs,17429,127
2021-08-05,HALTON REGION,30-39yrs,80648,592
2021-08-05,HASTINGS & PRINCE EDWARD COUNTIES,30-39yrs,17863,143
2021-08-05,HURON PERTH,30-39yrs,14728,137
2021-08-05,KINGSTON FRONTENAC LENNOX & ADDINGTON,30-39yrs,29909,90
2021-08-05,LAMBTON COUNTY,30-39yrs,14493,124
2021-08-05,LEEDS GRENVILLE AND LANARK DISTRICT,30-39yrs,16449,256
2021-08-05,MIDDLESEX-LONDON,30-39yrs,73436,422
2021-08-05,NIAGARA REGION,30-39yrs,54175,284
2021-08-05,NORTH BAY PARRY SOUND DISTRICT,30-39yrs,14543,54
2021-08-05,NORTHWESTERN,30-39yrs,9958,62
2021-08-05,PEEL REGION,30-39yrs,235513,900
2021-08-05,PETERBOROUGH COUNTY-CITY,30-39yrs,18338,80
2021-08-05,PORCUPINE,30-39yrs,9754,18
2021-08-05,RENFREW COUNTY AND DISTRICT,30-39yrs,13489,87
2021-08-05,SIMCOE MUSKOKA DISTRICT,30-39yrs,74380,701
2021-08-05,SOUTHWESTERN,30-39yrs,24409,152
2021-08-05,SUDBURY AND DISTRICT,30-39yrs,24368,179
2021-08-05,THUNDER BAY DISTRICT,30-39yrs,18511,67
2021-08-05,TIMISKAMING,30-39yrs,3297,30
2021-08-05,TORONTO,30-39yrs,528595,1766
2021-08-05,WATERLOO REGION,30-39yrs,84990,533
2021-08-05,WELLINGTON-DUFFERIN-GUELPH,30-39yrs,42188,219
2021-08-05,WINDSOR-ESSEX COUNTY,30-39yrs,48477,239
2021-08-05,YORK REGION,30-39yrs,155115,525
2021-08-05,ALGOMA DISTRICT,40-49yrs,11665,45
2021-08-05,BRANT COUNTY,40-49yrs,18896,109
2021-08-05,CHATHAM-KENT,40-49yrs,11350,30
2021-08-05,CITY OF HAMILTON,40-49yrs,71673,333
2021-08-05,CITY OF OTTAWA,40-49yrs,134815,171
2021-08-05,DURHAM REGION,40-49yrs,93719,463
2021-08-05,EASTERN ONTARIO,40-49yrs,23559,361
2021-08-05,GREY BRUCE,40-49yrs,16555,77
2021-08-05,HALDIMAND-NORFOLK,40-49yrs,11715,91
2021-08-05,HALIBURTON KAWARTHA PINE RIDGE,40-49yrs,17924,104
2021-08-05,HALTON REGION,40-49yrs,88209,664
2021-08-05,HASTINGS & PRINCE EDWARD COUNTIES,40-49yrs,17924,123
2021-08-05,HURON PERTH,40-49yrs,14709,81
2021-08-05,KINGSTON FRONTENAC LENNOX & ADDINGTON,40-49yrs,24416,93
2021-08-05,LAMBTON COUNTY,40-49yrs,13713,116
2021-08-05,LEEDS GRENVILLE AND LANARK DISTRICT,40-49yrs,18360,266
2021-08-05,MIDDLESEX-LONDON,40-49yrs,59863,297
2021-08-05,NIAGARA REGION,40-49yrs,52093,225
2021-08-05,NORTH BAY PARRY SOUND DISTRICT,40-49yrs,13844,66
2021-08-05,NORTHWESTERN,40-49yrs,9699,52
2021-08-05,PEEL REGION,40-49yrs,220945,757
2021-08-05,PETERBOROUGH COUNTY-CITY,40-49yrs,14923,70
2021-08-05,PORCUPINE,40-49yrs,9835,22
2021-08-05,RENFREW COUNTY AND DISTRICT,40-49yrs,11851,69
2021-08-05,SIMCOE MUSKOKA DISTRICT,40-49yrs,72346,631
2021-08-05,SOUTHWESTERN,40-49yrs,25213,142
2021-08-05,SUDBURY AND DISTRICT,40-49yrs,23893,154
2021-08-05,THUNDER BAY DISTRICT,40-49yrs,17224,52
2021-08-05,TIMISKAMING,40-49yrs,3499,29
2021-08-05,TORONTO,40-49yrs,423307,1223
2021-08-05,WATERLOO REGION,40-49yrs,76587,424
2021-08-05,WELLINGTON-DUFFERIN-GUELPH,40-49yrs,38968,169
2021-08-05,WINDSOR-ESSEX COUNTY,40-49yrs,50811,234
2021-08-05,YORK REGION,40-49yrs,162480,432
2021-08-05,ALGOMA DISTRICT,50-59yrs,16446,44
2021-08-05,BRANT COUNTY,50-59yrs,21321,102
2021-08-05,CHATHAM-KENT,50-59yrs,15450,25
2021-08-05,CITY OF HAMILTON,50-59yrs,80704,272
2021-08-05,CITY OF OTTAWA,50-59yrs,139786,109
2021-08-05,DURHAM REGION,50-59yrs,104381,431
2021-08-05,EASTERN ONTARIO,50-59yrs,32885,366
2021-08-05,GREY BRUCE,50-59yrs,24279,57
2021-08-05,HALDIMAND-NORFOLK,50-59yrs,17361,82
2021-08-05,HALIBURTON KAWARTHA PINE RIDGE,50-59yrs,30845,143
2021-08-05,HALTON REGION,50-59yrs,85689,511
2021-08-05,HASTINGS & PRINCE EDWARD COUNTIES,50-59yrs,26066,163
2021-08-05,HURON PERTH,50-59yrs,19413,79
2021-08-05,KINGSTON FRONTENAC LENNOX & ADDINGTON,50-59yrs,29814,85
2021-08-05,LAMBTON COUNTY,50-59yrs,18136,117
2021-08-05,LEEDS GRENVILLE AND LANARK DISTRICT,50-59yrs,28235,272
2021-08-05,MIDDLESEX-LONDON,50-59yrs,66854,275
2021-08-05,NIAGARA REGION,50-59yrs,70296,254
2021-08-05,NORTH BAY PARRY SOUND DISTRICT,50-59yrs,20038,64
2021-08-05,NORTHWESTERN,50-59yrs,11842,53
2021-08-05,PEEL REGION,50-59yrs,217659,611
2021-08-05,PETERBOROUGH COUNTY-CITY,50-59yrs,20821,100
2021-08-05,PORCUPINE,50-59yrs,11988,16
2021-08-05,RENFREW COUNTY AND DISTRICT,50-59yrs,15489,86
2021-08-05,SIMCOE MUSKOKA DISTRICT,50-59yrs,92219,678
2021-08-05,SOUTHWESTERN,50-59yrs,29933,130
2021-08-05,SUDBURY AND DISTRICT,50-59yrs,28981,137
2021-08-05,THUNDER BAY DISTRICT,50-59yrs,20955,88
2021-08-05,TIMISKAMING,50-59yrs,4828,34
2021-08-05,TORONTO,50-59yrs,394894,1205
2021-08-05,WATERLOO REGION,50-59yrs,78016,349
2021-08-05,WELLINGTON-DUFFERIN-GUELPH,50-59yrs,44023,212
2021-08-05,WINDSOR-ESSEX COUNTY,50-59yrs,60800,222
2021-08-05,YORK REGION,50-59yrs,180487,466
2021-08-05,ALGOMA DISTRICT,60-69yrs,18604,31
2021-08-05,BRANT COUNTY,60-69yrs,19812,92
2021-08-05,CHATHAM-KENT,60-69yrs,15770,20
2021-08-05,CITY OF HAMILTON,60-69yrs,72258,219
2021-08-05,CITY OF OTTAWA,60-69yrs,118913,66
2021-08-05,DURHAM REGION,60-69yrs,83972,250
2021-08-05,EASTERN ONTARIO,60-69yrs,31360,305
2021-08-05,GREY BRUCE,60-69yrs,27440,47
2021-08-05,HALDIMAND-NORFOLK,60-69yrs,18117,38
2021-08-05,HALIBURTON KAWARTHA PINE RIDGE,60-69yrs,32828,129
2021-08-05,HALTON REGION,60-69yrs,64619,268
2021-08-05,HASTINGS & PRINCE EDWARD COUNTIES,60-69yrs,26203,180
2021-08-05,HURON PERTH,60-69yrs,19835,76
2021-08-05,KINGSTON FRONTENAC LENNOX & ADDINGTON,60-69yrs,28261,98
2021-08-05,LAMBTON COUNTY,60-69yrs,20502,93
2021-08-05,LEEDS GRENVILLE AND LANARK DISTRICT,60-69yrs,28428,319
2021-08-05,MIDDLESEX-LONDON,60-69yrs,60813,165
2021-08-05,NIAGARA REGION,60-69yrs,66878,252
2021-08-05,NORTH BAY PARRY SOUND DISTRICT,60-69yrs,20502,42
2021-08-05,NORTHWESTERN,60-69yrs,11530,31
2021-08-05,PEEL REGION,60-69yrs,167934,443
2021-08-05,PETERBOROUGH COUNTY-CITY,60-69yrs,22051,75
2021-08-05,PORCUPINE,60-69yrs,12077,18
2021-08-05,RENFREW COUNTY AND DISTRICT,60-69yrs,15644,109
2021-08-05,SIMCOE MUSKOKA DISTRICT,60-69yrs,79793,510
2021-08-05,SOUTHWESTERN,60-69yrs,27383,121
2021-08-05,SUDBURY AND DISTRICT,60-69yrs,28512,126
2021-08-05,THUNDER BAY DISTRICT,60-69yrs,22248,55
2021-08-05,TIMISKAMING,60-69yrs,5410,21
2021-08-05,TORONTO,60-69yrs,327676,879
2021-08-05,WATERLOO REGION,60-69yrs,64550,238
2021-08-05,WELLINGTON-DUFFERIN-GUELPH,60-69yrs,37194,83
2021-08-05,WINDSOR-ESSEX COUNTY,60-69yrs,54082,105
2021-08-05,YORK REGION,60-69yrs,143847,321
2021-08-05,ALGOMA DISTRICT,70-79yrs,12699,12
2021-08-05,BRANT COUNTY,70-79yrs,12716,30
2021-08-05,CHATHAM-KENT,70-79yrs,10558,9
2021-08-05,CITY OF HAMILTON,70-79yrs,45295,88
2021-08-05,CITY OF OTTAWA,70-79yrs,75781,42
2021-08-05,DURHAM REGION,70-79yrs,50080,84
2021-08-05,EASTERN ONTARIO,70-79yrs,20776,164
2021-08-05,GREY BRUCE,70-79yrs,19403,23
2021-08-05,HALDIMAND-NORFOLK,70-79yrs,11809,14
2021-08-05,HALIBURTON KAWARTHA PINE RIDGE,70-79yrs,24747,64
2021-08-05,HALTON REGION,70-79yrs,43839,138
2021-08-05,HASTINGS & PRINCE EDWARD COUNTIES,70-79yrs,18608,88
2021-08-05,HURON PERTH,70-79yrs,13697,26
2021-08-05,KINGSTON FRONTENAC LENNOX & ADDINGTON,70-79yrs,19981,41
2021-08-05,LAMBTON COUNTY,70-79yrs,13758,39
2021-08-05,LEEDS GRENVILLE AND LANARK DISTRICT,70-79yrs,20048,170
2021-08-05,MIDDLESEX-LONDON,70-79yrs,40094,113
2021-08-05,NIAGARA REGION,70-79yrs,48175,144
2021-08-05,NORTH BAY PARRY SOUND DISTRICT,70-79yrs,14235,21
2021-08-05,NORTHWESTERN,70-79yrs,6718,7
2021-08-05,PEEL REGION,70-79yrs,102369,202
2021-08-05,PETERBOROUGH COUNTY-CITY,70-79yrs,15695,26
2021-08-05,PORCUPINE,70-79yrs,6754,6
2021-08-05,RENFREW COUNTY AND DISTRICT,70-79yrs,10814,38
2021-08-05,SIMCOE MUSKOKA DISTRICT,70-79yrs,54104,208
2021-08-05,SOUTHWESTERN,70-79yrs,18637,74
2021-08-05,SUDBURY AND DISTRICT,70-79yrs,18552,52
2021-08-05,THUNDER BAY DISTRICT,70-79yrs,13660,36
2021-08-05,TIMISKAMING,70-79yrs,3541,6
2021-08-05,TORONTO,70-79yrs,202795,416
2021-08-05,WATERLOO REGION,70-79yrs,40380,99
2021-08-05,WELLINGTON-DUFFERIN-GUELPH,70-79yrs,23504,23
2021-08-05,WINDSOR-ESSEX COUNTY,70-79yrs,35970,47
2021-08-05,YORK REGION,70-79yrs,90111,134
2021-08-05,ALGOMA DISTRICT,80+,7929,5
2021-08-05,BRANT COUNTY,80+,7044,9
2021-08-05,CHATHAM-KENT,80+,6269,4
2021-08-05,CITY OF HAMILTON,80+,28319,27
2021-08-05,CITY OF OTTAWA,80+,42388,11
2021-08-05,DURHAM REGION,80+,26420,41
2021-08-05,EASTERN ONTARIO,80+,11219,51
2021-08-05,GREY BRUCE,80+,11147,4
2021-08-05,HALDIMAND-NORFOLK,80+,6382,15
2021-08-05,HALIBURTON KAWARTHA PINE RIDGE,80+,14112,10
2021-08-05,HALTON REGION,80+,25542,42
2021-08-05,HASTINGS & PRINCE EDWARD COUNTIES,80+,10614,38
2021-08-05,HURON PERTH,80+,8279,2
2021-08-05,KINGSTON FRONTENAC LENNOX & ADDINGTON,80+,11314,14
2021-08-05,LAMBTON COUNTY,80+,8068,22
2021-08-05,LEEDS GRENVILLE AND LANARK DISTRICT,80+,10669,17
2021-08-05,MIDDLESEX-LONDON,80+,23219,14
2021-08-05,NIAGARA REGION,80+,29120,42
2021-08-05,NORTH BAY PARRY SOUND DISTRICT,80+,7885,9
2021-08-05,NORTHWESTERN,80+,3618,4
2021-08-05,PEEL REGION,80+,50535,74
2021-08-05,PETERBOROUGH COUNTY-CITY,80+,9476,4
2021-08-05,PORCUPINE,80+,3632,3
2021-08-05,RENFREW COUNTY AND DISTRICT,80+,6453,0
2021-08-05,SIMCOE MUSKOKA DISTRICT,80+,30142,65
2021-08-05,SOUTHWESTERN,80+,10908,40
2021-08-05,SUDBURY AND DISTRICT,80+,10028,15
2021-08-05,THUNDER BAY DISTRICT,80+,7894,6
2021-08-05,TIMISKAMING,80+,1974,3
2021-08-05,TORONTO,80+,144579,213
2021-08-05,WATERLOO REGION,80+,22488,46
2021-08-05,WELLINGTON-DUFFERIN-GUELPH,80+,12749,8
2021-08-05,WINDSOR-ESSEX COUNTY,80+,20462,16
2021-08-05,YORK REGION,80+,48390,74
2021-08-06,ALGOMA DISTRICT,12-17yrs,6504,21
2021-08-06,BRANT COUNTY,12-17yrs,10734,154
2021-08-06,CHATHAM-KENT,12-17yrs,7233,181
2021-08-06,CITY OF HAMILTON,12-17yrs,37018,263
2021-08-06,CITY OF OTTAWA,12-17yrs,66222,600
2021-08-06,DURHAM REGION,12-17yrs,51038,719
2021-08-06,EASTERN ONTARIO,12-17yrs,13423,198
2021-08-06,GREY BRUCE,12-17yrs,10179,65
2021-08-06,HALDIMAND-NORFOLK,12-17yrs,7138,29
2021-08-06,HALIBURTON KAWARTHA PINE RIDGE,12-17yrs,10093,87
2021-08-06,HALTON REGION,12-17yrs,49248,292
2021-08-06,HASTINGS & PRINCE EDWARD COUNTIES,12-17yrs,9953,108
2021-08-06,HURON PERTH,12-17yrs,9790,136
2021-08-06,KINGSTON FRONTENAC LENNOX & ADDINGTON,12-17yrs,11803,117
2021-08-06,LAMBTON COUNTY,12-17yrs,8280,71
2021-08-06,LEEDS GRENVILLE AND LANARK DISTRICT,12-17yrs,10477,153
2021-08-06,MIDDLESEX-LONDON,12-17yrs,31735,490
2021-08-06,NIAGARA REGION,12-17yrs,28353,194
2021-08-06,NORTH BAY PARRY SOUND DISTRICT,12-17yrs,7244,27
2021-08-06,NORTHWESTERN,12-17yrs,6670,114
2021-08-06,PEEL REGION,12-17yrs,118974,742
2021-08-06,PETERBOROUGH COUNTY-CITY,12-17yrs,8041,79
2021-08-06,PORCUPINE,12-17yrs,5754,62
2021-08-06,RENFREW COUNTY AND DISTRICT,12-17yrs,6329,79
2021-08-06,SIMCOE MUSKOKA DISTRICT,12-17yrs,37614,377
2021-08-06,SOUTHWESTERN,12-17yrs,15337,393
2021-08-06,SUDBURY AND DISTRICT,12-17yrs,11889,103
2021-08-06,THUNDER BAY DISTRICT,12-17yrs,9043,108
2021-08-06,TIMISKAMING,12-17yrs,1897,24
2021-08-06,TORONTO,12-17yrs,162546,1219
2021-08-06,WATERLOO REGION,12-17yrs,40049,332
2021-08-06,WELLINGTON-DUFFERIN-GUELPH,12-17yrs,21168,312
2021-08-06,WINDSOR-ESSEX COUNTY,12-17yrs,29770,207
2021-08-06,YORK REGION,12-17yrs,89973,551
2021-08-06,ALGOMA DISTRICT,18-29yrs,15509,82
2021-08-06,BRANT COUNTY,18-29yrs,24059,163
2021-08-06,CHATHAM-KENT,18-29yrs,14984,176
2021-08-06,CITY OF HAMILTON,18-29yrs,100237,411
2021-08-06,CITY OF OTTAWA,18-29yrs,186587,872
2021-08-06,DURHAM REGION,18-29yrs,114063,594
2021-08-06,EASTERN ONTARIO,18-29yrs,27830,177
2021-08-06,GREY BRUCE,18-29yrs,22126,81
2021-08-06,HALDIMAND-NORFOLK,18-29yrs,15900,41
2021-08-06,HALIBURTON KAWARTHA PINE RIDGE,18-29yrs,22520,109
2021-08-06,HALTON REGION,18-29yrs,95648,666
2021-08-06,HASTINGS & PRINCE EDWARD COUNTIES,18-29yrs,22375,189
2021-08-06,HURON PERTH,18-29yrs,20393,163
2021-08-06,KINGSTON FRONTENAC LENNOX & ADDINGTON,18-29yrs,34068,177
2021-08-06,LAMBTON COUNTY,18-29yrs,18558,90
2021-08-06,LEEDS GRENVILLE AND LANARK DISTRICT,18-29yrs,21695,139
2021-08-06,MIDDLESEX-LONDON,18-29yrs,88180,677
2021-08-06,NIAGARA REGION,18-29yrs,70592,304
2021-08-06,NORTH BAY PARRY SOUND DISTRICT,18-29yrs,17552,67
2021-08-06,NORTHWESTERN,18-29yrs,13990,138
2021-08-06,PEEL REGION,18-29yrs,278974,1425
2021-08-06,PETERBOROUGH COUNTY-CITY,18-29yrs,21688,126
2021-08-06,PORCUPINE,18-29yrs,12232,74
2021-08-06,RENFREW COUNTY AND DISTRICT,18-29yrs,14861,82
2021-08-06,SIMCOE MUSKOKA DISTRICT,18-29yrs,87904,626
2021-08-06,SOUTHWESTERN,18-29yrs,30393,198
2021-08-06,SUDBURY AND DISTRICT,18-29yrs,29436,91
2021-08-06,THUNDER BAY DISTRICT,18-29yrs,22251,126
2021-08-06,TIMISKAMING,18-29yrs,4360,16
2021-08-06,TORONTO,18-29yrs,585930,2210
2021-08-06,WATERLOO REGION,18-29yrs,99244,574
2021-08-06,WELLINGTON-DUFFERIN-GUELPH,18-29yrs,50230,499
2021-08-06,WINDSOR-ESSEX COUNTY,18-29yrs,72405,291
2021-08-06,YORK REGION,18-29yrs,198762,561
2021-08-06,ALGOMA DISTRICT,30-39yrs,12062,52
2021-08-06,BRANT COUNTY,30-39yrs,19698,134
2021-08-06,CHATHAM-KENT,30-39yrs,11594,145
2021-08-06,CITY OF HAMILTON,30-39yrs,84056,342
2021-08-06,CITY OF OTTAWA,30-39yrs,158259,628
2021-08-06,DURHAM REGION,30-39yrs,93632,508
2021-08-06,EASTERN ONTARIO,30-39yrs,21920,206
2021-08-06,GREY BRUCE,30-39yrs,17931,67
2021-08-06,HALDIMAND-NORFOLK,30-39yrs,11852,42
2021-08-06,HALIBURTON KAWARTHA PINE RIDGE,30-39yrs,17429,99
2021-08-06,HALTON REGION,30-39yrs,80648,569
2021-08-06,HASTINGS & PRINCE EDWARD COUNTIES,30-39yrs,17863,149
2021-08-06,HURON PERTH,30-39yrs,14728,131
2021-08-06,KINGSTON FRONTENAC LENNOX & ADDINGTON,30-39yrs,29909,112
2021-08-06,LAMBTON COUNTY,30-39yrs,14493,76
2021-08-06,LEEDS GRENVILLE AND LANARK DISTRICT,30-39yrs,16449,123
2021-08-06,MIDDLESEX-LONDON,30-39yrs,73436,482
2021-08-06,NIAGARA REGION,30-39yrs,54175,244
2021-08-06,NORTH BAY PARRY SOUND DISTRICT,30-39yrs,14543,41
2021-08-06,NORTHWESTERN,30-39yrs,9958,98
2021-08-06,PEEL REGION,30-39yrs,235513,810
2021-08-06,PETERBOROUGH COUNTY-CITY,30-39yrs,18338,97
2021-08-06,PORCUPINE,30-39yrs,9754,52
2021-08-06,RENFREW COUNTY AND DISTRICT,30-39yrs,13489,83
2021-08-06,SIMCOE MUSKOKA DISTRICT,30-39yrs,74380,534
2021-08-06,SOUTHWESTERN,30-39yrs,24409,204
2021-08-06,SUDBURY AND DISTRICT,30-39yrs,24368,77
2021-08-06,THUNDER BAY DISTRICT,30-39yrs,18511,79
2021-08-06,TIMISKAMING,30-39yrs,3297,12
2021-08-06,TORONTO,30-39yrs,528595,1774
2021-08-06,WATERLOO REGION,30-39yrs,84990,378
2021-08-06,WELLINGTON-DUFFERIN-GUELPH,30-39yrs,42188,439
2021-08-06,WINDSOR-ESSEX COUNTY,30-39yrs,48477,260
2021-08-06,YORK REGION,30-39yrs,155115,480
2021-08-06,ALGOMA DISTRICT,40-49yrs,11665,41
2021-08-06,BRANT COUNTY,40-49yrs,18896,103
2021-08-06,CHATHAM-KENT,40-49yrs,11350,107
2021-08-06,CITY OF HAMILTON,40-49yrs,71673,259
2021-08-06,CITY OF OTTAWA,40-49yrs,134815,518
2021-08-06,DURHAM REGION,40-49yrs,93719,450
2021-08-06,EASTERN ONTARIO,40-49yrs,23559,161
2021-08-06,GREY BRUCE,40-49yrs,16555,59
2021-08-06,HALDIMAND-NORFOLK,40-49yrs,11715,33
2021-08-06,HALIBURTON KAWARTHA PINE RIDGE,40-49yrs,17924,95
2021-08-06,HALTON REGION,40-49yrs,88209,551
2021-08-06,HASTINGS & PRINCE EDWARD COUNTIES,40-49yrs,17924,109
2021-08-06,HURON PERTH,40-49yrs,14709,118
2021-08-06,KINGSTON FRONTENAC LENNOX & ADDINGTON,40-49yrs,24416,95
2021-08-06,LAMBTON COUNTY,40-49yrs,13713,54
2021-08-06,LEEDS GRENVILLE AND LANARK DISTRICT,40-49yrs,18360,92
2021-08-06,MIDDLESEX-LONDON,40-49yrs,59863,313
2021-08-06,NIAGARA REGION,40-49yrs,52093,212
2021-08-06,NORTH BAY PARRY SOUND DISTRICT,40-49yrs,13844,62
2021-08-06,NORTHWESTERN,40-49yrs,9699,66
2021-08-06,PEEL REGION,40-49yrs,220945,671
2021-08-06,PETERBOROUGH COUNTY-CITY,40-49yrs,14923,79
2021-08-06,PORCUPINE,40-49yrs,9835,47
2021-08-06,RENFREW COUNTY AND DISTRICT,40-49yrs,11851,67
2021-08-06,SIMCOE MUSKOKA DISTRICT,40-49yrs,72346,420
2021-08-06,SOUTHWESTERN,40-49yrs,25213,169
2021-08-06,SUDBURY AND DISTRICT,40-49yrs,23893,76
2021-08-06,THUNDER BAY DISTRICT,40-49yrs,17224,63
2021-08-06,TIMISKAMING,40-49yrs,3499,8
2021-08-06,TORONTO,40-49yrs,423307,1221
2021-08-06,WATERLOO REGION,40-49yrs,76587,257
2021-08-06,WELLINGTON-DUFFERIN-GUELPH,40-49yrs,38968,284
2021-08-06,WINDSOR-ESSEX COUNTY,40-49yrs,50811,221
2021-08-06,YORK REGION,40-49yrs,162480,444
2021-08-06,ALGOMA DISTRICT,50-59yrs,16446,53
2021-08-06,BRANT COUNTY,50-59yrs,21321,111
2021-08-06,CHATHAM-KENT,50-59yrs,15450,157
2021-08-06,CITY OF HAMILTON,50-59yrs,80704,264
2021-08-06,CITY OF OTTAWA,50-59yrs,139786,408
2021-08-06,DURHAM REGION,50-59yrs,104381,379
2021-08-06,EASTERN ONTARIO,50-59yrs,32885,146
2021-08-06,GREY BRUCE,50-59yrs,24279,42
2021-08-06,HALDIMAND-NORFOLK,50-59yrs,17361,50
2021-08-06,HALIBURTON KAWARTHA PINE RIDGE,50-59yrs,30845,99
2021-08-06,HALTON REGION,50-59yrs,85689,503
2021-08-06,HASTINGS & PRINCE EDWARD COUNTIES,50-59yrs,26066,185
2021-08-06,HURON PERTH,50-59yrs,19413,96
2021-08-06,KINGSTON FRONTENAC LENNOX & ADDINGTON,50-59yrs,29814,111
2021-08-06,LAMBTON COUNTY,50-59yrs,18136,58
2021-08-06,LEEDS GRENVILLE AND LANARK DISTRICT,50-59yrs,28235,106
2021-08-06,MIDDLESEX-LONDON,50-59yrs,66854,275
2021-08-06,NIAGARA REGION,50-59yrs,70296,200
2021-08-06,NORTH BAY PARRY SOUND DISTRICT,50-59yrs,20038,63
2021-08-06,NORTHWESTERN,50-59yrs,11842,49
2021-08-06,PEEL REGION,50-59yrs,217659,579
2021-08-06,PETERBOROUGH COUNTY-CITY,50-59yrs,20821,95
2021-08-06,PORCUPINE,50-59yrs,11988,34
2021-08-06,RENFREW COUNTY AND DISTRICT,50-59yrs,15489,70
2021-08-06,SIMCOE MUSKOKA DISTRICT,50-59yrs,92219,479
2021-08-06,SOUTHWESTERN,50-59yrs,29933,156
2021-08-06,SUDBURY AND DISTRICT,50-59yrs,28981,88
2021-08-06,THUNDER BAY DISTRICT,50-59yrs,20955,82
2021-08-06,TIMISKAMING,50-59yrs,4828,11
2021-08-06,TORONTO,50-59yrs,394894,1102
2021-08-06,WATERLOO REGION,50-59yrs,78016,235
2021-08-06,WELLINGTON-DUFFERIN-GUELPH,50-59yrs,44023,313
2021-08-06,WINDSOR-ESSEX COUNTY,50-59yrs,60800,223
2021-08-06,YORK REGION,50-59yrs,180487,431
2021-08-06,ALGOMA DISTRICT,60-69yrs,18604,39
